Td_113_1_20	513	Марийка були думаше	Седенкарска	На седянка	Марийка були думаше	
Td_113_1_21	***			Водене на кума	(гъдулка)	
Td_113_1_22	***			Сватбарска ръченица	(гъдулка)	
Td_113_2_01	***			На благата ракия	(гъдулка)	
Td_113_2_02	***			???	(гъдулка)	
Td_113_2_03	***			"(ВА-1,1,1)"		Стоян Иванов Вандов
Td_113_2_04	***			"(ВА-1,1,2)"		
Td_113_2_05	***			"(ВА-1,1,3)"		
Td_113_2_06	***			"(ВА-1,1,4)"		
Td_113_2_07	***			"(ВА-1,1,5)"		
Td_113_2_08	***			"(ВА-1,1,6)"		
Td_113_2_09	***			"(ВА-1,1,7)"		
Td_113_2_10	***			"(ВА-1,1,8)"		
Td_113_2_11	***			"(ВА-1,1,9)"		
Td_113_2_12	***			"(ВА-1,1,10)"		
Td_113_2_13	***			???	Залюбила е Ниделя	Хвойна Богданова Бойчева
Td_113_2_14	***			???	В село турци дошли	
Td_113_2_15	***			Лазарска	"Стани, стани Недельо"	
Td_113_2_16	***			Лазарска	"Тук сме чули, разбрали"	
Td_113_2_17	***			Лазарска	"Мари моме, мънинка"	
Td_113_2_18	***			Лазарска	Заспало ми е детенце	
Td_113_2_19	***			На хоро	Мама на рада думаше	
Td_113_2_20	***			Същата песен с игра	*	
Td_113_2_21	***			На Коледа	Разтърси се малко момче	Георги Колев Калайджиев
Td_113_2_22	***			Коледарска	Подранила е малка мома	
Td_113_2_23	***			*	Седнала е мома Каля	Колю Хърватов
Td_113_2_24	***			*	Потекла е Руда река	
Td_113_2_25	***			Коледарска	Снощи ??? Премина	
Td_121_1_01	1005	Зачу се чума на Биндер	На трапеза	На трапеза	Зачу се чума на Биндер	
Td_121_1_02	967	"Стояни ле, бабин Ненин"	Хороводна	Хороводна	"Яни ле, бабин Ненин"	
Td_121_1_03	***			"Същата песен, изпълнена по хумористичен начин"		
Td_121_1_04	873	Чи стана Бижу Иванув	Хороводна (мъдрата)	Хороводна	Чи стана Бижу Иванув	
Td_121_1_05	953	"Рада на пъкя, кажи-речи, седеше"	Хороводна	Хороводна	Рада на пътя седеше	
Td_121_1_06	963	Снощи е Янка от гора слязла	Хороводна	*	Снощи е Янка от гора слязла	
Td_121_1_07	870	"Славке, ревниш ми са"	Хороводна (мъдрото хоро)	*	"Славке, ревниш ми са"	
Td_121_1_08	619	Забравил бях да се женя	Хороводна (на сватба)	Хороводна	Забравил бях да се женя	
Td_121_1_09	1060	Че стана Хаджи Димитър	На трапеза	На трапеза	Че стана Хаджи Димитър	
Td_121_1_10	443	"Шуми гора, на росин мирише"	Овчарска	*	"Шуми гора, на росин мирише"	
Td_121_1_11	868	Изтъкала й Кировица	Хороводна (мъдрото хоро)	Хороводна	Изтъкала Кировица бяла аба за калцуни	
Td_121_1_12	866	"Драгинко льо, Панайоте"	Хороводна (мъдрото хоро)	Хороводна	"Драги Кольо, Панайоте"	
Td_121_1_13	980	Тъпан тумка у Ханкови	Хороводна	Хороводна	Стори са хоро голямо	
Td_121_1_14	884	Бре Атанасе Караиванов	Хороводна	Хороводна	"Бре, Атанасе Караиванов"	
Td_121_1_15	854	Тотка има черни очи	Хороводна (обикновено право хоро) 	Хороводна	Тотка има черни очи	
Td_121_1_16	853	Стоян на нива отива	Хороводна (право хоро)	Хороводна	Стоян на нива отива	
Td_121_1_17	851	Забравил бях да са женя	"Хороводна (право хоро, ""на ръце"")"	Хороводна	Забравил бях да са женя	
Td_121_1_18	907	Забравил бях да са женя	Хороводна	Същата песен със друг припев	Забравил бях да са женя	
Td_121_2_01	882	Цъфнало й бяло кокичи	Хороводна припявка (мъдрото )	Хороводна	Цъфнало е бяло кокиче	
Td_121_2_02	855	Чудна са й тлака събрала	Хороводна (право хоро) 	Хороводна	"Чудна са й тлака събрала, мари"	
Td_121_2_03	616	"Да знае мома, да знайе"	Право хоро (по сватби)	Хороводна	"Да знай мома, да знай"	
Td_121_2_04	865	Ганке Хадживасильова	Хороводна (мъдро хоро) 	Хороводна	Ганке Хадживасильова	
Td_121_2_05	869	Откък са й бозгун дигнало	"Хороводна (мъдро хоро, през Велики пости) "	Хороводна	Откък са й бозгун дигнало	
Td_121_2_06	871	Слязла й дружина на Котил	Хороводна (мъдрото хоро) 	Хороводна	Слязла й дружина на Котил	
Td_121_2_07	872	Чи стана Бижо Иванов	Хороводна (мъдрото хоро) 	Хороводна	Чи стана Бижо Иванов	
Td_121_2_08	867	"Драгинко льо, Панайоте"	Хороводна (мъдрото хоро) 	Хороводна	"Драгинко льо, Панайоте"	
Td_121_2_09	783	"Мори Тодоро, Тодорке"	"Хороводна (право хоро, винаги)"	Хороводна	"Мори, Тодоро, Тодорке"	
Td_121_2_10	881	Който вадата прискочи	Хороводна припявка (право хоро)	Хороводна	"Който вадата прискочи, мари"	
Td_121_2_11	772	Димова мама думаши	"На хоро (право хоро, винаги)"	Хороводна	Димова мама думаши	
Td_121_2_12	615	Гена аби тъче	Право хоро (по сватби и годежи)	Хороводна	"Гена аби тъче, аби и ямурлуци"	
Td_121_2_13	349	"Мамо мо, да опустеят"	На сватба (хороводна припявка по сватби и годежи)	Хороводна	"Мамо мо, да опустеят"	
Td_121_2_14	837	Прочу са село Бубада	"На хоро (на гости, на гуляй)"	Хороводна	Прочу са село Бубада	
Td_121_2_15	775	Залибих си ново люби	"Хороводна (право хоро, винаги)"	Хороводна	Залибих си ново либе	
Td_121_2_16	1063	"Лежал ми йе Стоян, болял ми "	На трапеза	На моабет	"Лежал ми Стоян, болял ми "	
Td_121_2_17	1004	"Заплака Цоцка, Цоцке мо"	На трапеза	На моабет	"Заплака Тотка, Тотке мо"	
Td_133_2_11	69	Похвалила са Добрина майка	Коледарска (на мома)		***	
Td_134_1_01	***			Извеждане на булката - ръченица	(гайда)	Господин Филипов Станчев
Td_134_1_02	***			Търчаната	(гайда)	
Td_134_1_03	***			Трите пъти	(гайда)	
Td_134_1_04	248	"Превяле са, пресяле са"	Сватбарска (на замески)	Сватбарска	"Привели са, присели са"	
Td_134_1_05	275	"Хранила майка, гледала"	Сватбарска (на пряпора)	Сватбарска	"Хранила майка, гледала"	
Td_134_1_06	268	Иван стреля стрелите	Сватбарска (на пряпора)	Сватбарска	Иван стреля стрелите	
Td_134_1_07	371	Заспала бяла Тодорка	Жътварска (по обед)	Сватбарска	Заспала бяла Тодорка	
Td_134_1_08	408	"Слънцето трепти, захода"	"Жътварска (га завада слънцето, вечер)"	Сватбарска	"Слънцето трепти, захода"	
Td_134_1_09	444	Помами Йовко стадото	"""На доене"""	Жътварска	Помами Йовко стадото	
Td_134_1_10	377	Мама слънце дума	"Жътварска (""га напиче слънцето"")"	Жътварска	Мама слънце дума	
Td_134_1_11	424	"Яно, мала моме"	Жътварска (на връщане от нива)	Жътварска	"Яно, мала моме"	
